"numberOfVersionsUntil.","numberOfFixesUntil.","numberOfRefactoringsUntil.","numberOfAuthorsUntil.","linesAddedUntil.","maxLinesAddedUntil.","avgLinesAddedUntil.","linesRemovedUntil.","maxLinesRemovedUntil.","avgLinesRemovedUntil.","codeChurnUntil.","maxCodeChurnUntil.","avgCodeChurnUntil.","ageWithRespectTo.","weightedAgeWithRespectTo.","bugs"
49,4,1,7,935,148,19.0816,398,101,8.12245,537,143,10.9592,189.571,84.8982,"true"
11,1,0,7,50,18,4.54545,33,16,3,17,7,1.54545,335.286,166.054,"false"
1,0,0,1,0,0,0,0,0,0,0,0,0,21,0,"false"
4,0,0,2,64,31,16,2,2,0.5,62,31,15.5,151,3.79688,"false"
6,1,0,3,132,118,22,168,148,28,-36,2,-6,110.857,70.2013,"true"
19,1,0,7,136,91,7.15789,131,99,6.89474,5,6,0.263158,335.286,127.958,"true"
4,0,0,3,34,23,8.5,42,26,10.5,-8,0,-2,111,52.0588,"false"
92,1,0,8,1806,254,19.6304,1584,500,17.2174,222,162,2.41304,335.286,128.619,"true"
6,0,1,2,55,35,9.16667,38,30,6.33333,17,34,2.83333,108.143,46.4416,"false"
3,0,0,2,12,10,4,2,2,0.666667,10,10,3.33333,118,57.4286,"false"
15,0,0,4,174,36,11.6,117,44,7.8,57,30,3.8,104.286,23.7135,"false"
2,0,0,1,204,204,102,0,0,0,204,204,102,36,0,"false"
47,3,0,7,675,135,14.3617,502,134,10.6809,173,65,3.68085,335.286,131.094,"false"
11,2,2,3,30,10,2.72727,19,5,1.72727,11,10,1,128.286,29.6762,"false"
7,0,0,3,38,15,5.42857,33,11,4.71429,5,8,0.714286,183.857,85.2707,"false"
7,0,0,3,164,63,23.4286,30,20,4.28571,134,59,19.1429,147,44.3206,"false"
3,0,0,2,12,11,4,26,14,8.66667,-14,0,-4.66667,77.4286,38.0238,"false"
20,2,1,3,549,179,27.45,136,48,6.8,413,178,20.65,144.857,11.1283,"false"
3,0,0,1,13,8,4.33333,5,4,1.66667,8,7,2.66667,40.5714,13.4615,"false"
5,0,0,1,75,43,15,87,38,17.4,-12,9,-2.4,49.4286,8.60762,"false"
19,1,0,8,387,254,20.3684,177,45,9.31579,210,218,11.0526,335.286,152.426,"false"
11,0,1,5,68,19,6.18182,44,27,4,24,10,2.18182,201.286,92.6323,"false"
2,0,0,2,1,1,0.5,2,2,1,-1,0,-0.5,144.857,110.714,"false"
35,0,1,5,2229,589,63.6857,794,236,22.6857,1435,589,41,114.857,13.3504,"false"
4,0,0,3,15,12,3.75,20,13,5,-5,0,-1.25,183.857,142,"false"
1,0,0,1,0,0,0,0,0,0,0,0,0,118,0,"false"
2,0,0,2,28,28,14,41,41,20.5,-13,0,-6.5,104.429,70.2857,"false"
7,0,1,5,48,15,6.85714,27,18,3.85714,21,14,3,95.5714,39.9375,"false"
3,0,1,1,6,4,2,7,5,2.33333,-1,0,-0.333333,79.8571,41.8095,"false"
12,1,0,6,65,29,5.41667,140,102,11.6667,-75,6,-6.25,335.286,116.965,"false"
1,0,0,1,0,0,0,0,0,0,0,0,0,33.4286,0,"false"
4,0,0,1,16,12,4,4,3,1,12,9,3,29.2857,2.33036,"true"
3,0,0,1,4,3,1.33333,4,3,1.33333,0,0,0,21,0.571429,"false"
28,0,0,6,218,48,7.78571,141,31,5.03571,77,39,2.75,182.286,46.6363,"true"
3,0,0,3,12,11,4,10,9,3.33333,2,2,0.666667,133.571,89.8214,"false"
44,2,0,9,1016,173,23.0909,650,181,14.7727,366,132,8.31818,335.286,175.332,"false"
93,0,1,8,2671,725,28.7204,2481,421,26.6774,190,446,2.04301,239,60.0052,"true"
5,0,0,2,33,21,6.6,25,21,5,8,10,1.6,133.429,83.8874,"false"
11,0,0,2,162,123,14.7273,188,123,17.0909,-26,123,-2.36364,59.2857,0.911816,"false"
6,1,0,6,37,12,6.16667,24,15,4,13,10,2.16667,335.286,176.448,"false"
1,0,0,1,0,0,0,0,0,0,0,0,0,105.857,0,"false"
21,0,0,4,1462,332,69.619,605,232,28.8095,857,322,40.8095,59.2857,2.43336,"false"
6,1,1,2,39,22,6.5,36,23,6,3,10,0.5,129.429,15.5092,"false"
8,0,0,4,36,14,4.5,58,31,7.25,-22,2,-2.75,188.429,90.0079,"false"
12,0,0,6,60,19,5,55,31,4.58333,5,10,0.416667,246.571,148.738,"false"
2,0,0,2,2,2,1,2,2,1,0,0,0,70.2857,36.1429,"false"
1,0,0,1,0,0,0,0,0,0,0,0,0,33.4286,0,"false"
11,0,1,4,97,72,8.81818,112,79,10.1818,-15,10,-1.36364,136.286,82.3932,"true"
27,0,0,5,324,97,12,98,16,3.62963,226,97,8.37037,146.857,24.6561,"false"
20,1,0,6,246,90,12.3,199,54,9.95,47,36,2.35,201.143,76.975,"false"
3,0,0,2,4,4,1.33333,0,0,0,4,4,1.33333,381,0.571429,"false"
7,0,1,4,39,17,5.57143,13,8,1.85714,26,16,3.71429,106.286,26.7253,"false"
18,0,0,4,831,273,46.1667,411,121,22.8333,420,273,23.3333,154,15.4734,"false"
19,1,0,6,81,14,4.26316,94,40,4.94737,-13,10,-0.684211,227.429,104.247,"false"
16,0,0,7,95,26,5.9375,79,36,4.9375,16,15,1,227.429,107.445,"false"
24,1,0,6,374,86,15.5833,138,71,5.75,236,85,9.83333,335.286,253.672,"false"
6,1,0,3,94,65,15.6667,123,113,20.5,-29,17,-4.83333,151.143,85.7128,"false"
2,0,0,2,1,1,0.5,1,1,0.5,0,0,0,183.857,148,"false"
8,0,0,4,50,14,6.25,61,20,7.625,-11,9,-1.375,188.429,58.5486,"false"
9,1,0,3,278,198,30.8889,106,73,11.7778,172,197,19.1111,139,83.8114,"true"
4,0,0,3,5,2,1.25,7,4,1.75,-2,0,-0.5,125.286,63.4857,"false"
14,2,0,8,43,11,3.07143,34,17,2.42857,9,6,0.642857,335.286,122.744,"false"
47,1,0,7,521,140,11.0851,683,367,14.5319,-162,129,-3.44681,333.143,79.6743,"false"
3,0,0,2,9,6,3,9,8,3,0,2,0,98,54.0952,"false"
2,0,1,2,2,2,1,2,2,1,0,0,0,95.5714,58.5714,"false"
5,0,0,4,19,12,3.8,10,7,2,9,10,1.8,335.286,232.805,"false"
4,0,0,3,7,4,1.75,10,8,2.5,-3,1,-0.75,133.571,65.8163,"false"
2,0,0,2,2,2,1,2,2,1,0,0,0,159.429,125.286,"false"
12,0,0,7,85,20,7.08333,84,25,7,1,10,0.0833333,227.429,118.113,"false"
1,0,0,1,0,0,0,0,0,0,0,0,0,26.8571,0,"true"
12,0,0,4,127,80,10.5833,108,94,9,19,19,1.58333,139.286,80.3217,"false"
6,0,0,4,20,7,3.33333,30,21,5,-10,4,-1.66667,227.429,111.421,"false"
17,1,0,7,95,20,5.58824,63,12,3.70588,32,19,1.88235,227.429,113.765,"false"
1,0,0,1,0,0,0,0,0,0,0,0,0,33.1429,0,"false"
8,0,0,4,178,78,22.25,23,15,2.875,155,78,19.375,92.5714,7.98234,"false"
6,0,0,3,37,13,6.16667,17,11,2.83333,20,10,3.33333,144.429,39.1313,"false"
3,0,0,2,15,14,5,1,1,0.333333,14,14,4.66667,97.4286,5.55238,"false"
20,1,1,6,179,54,8.95,324,138,16.2,-145,45,-7.25,233.143,83.8404,"false"
7,0,0,3,114,44,16.2857,14,13,2,100,44,14.2857,146.857,19.4298,"false"
8,1,0,3,235,183,29.375,52,31,6.5,183,174,22.875,95,8.67599,"false"
2,0,0,2,2,2,1,2,2,1,0,0,0,102,65.8571,"false"
5,0,0,3,37,11,7.4,2,2,0.4,35,11,7,61.1429,12.8764,"false"
6,0,0,3,94,70,15.6667,81,70,13.5,13,9,2.16667,183.857,122.023,"false"
10,1,0,6,64,44,6.4,50,35,5,14,9,1.4,335.286,236.132,"false"
4,0,0,3,33,14,8.25,12,12,3,21,14,5.25,136.286,50.1775,"true"
13,0,0,5,78,17,6,51,23,3.92308,27,10,2.07692,207.429,100.982,"false"
1,0,0,1,0,0,0,0,0,0,0,0,0,118,0,"false"
15,1,0,6,126,36,8.4,106,36,7.06667,20,36,1.33333,333.143,110.753,"false"
11,1,0,7,79,35,7.18182,60,33,5.45455,19,6,1.72727,335.286,130.618,"false"
7,0,1,4,137,130,19.5714,137,133,19.5714,0,3,0,95.5714,56.7842,"false"
20,1,1,7,138,56,6.9,184,90,9.2,-46,8,-2.3,335.286,115.211,"false"
6,0,0,2,85,40,14.1667,9,5,1.5,76,40,12.6667,61.1429,2.33613,"false"
9,1,0,4,65,43,7.22222,69,53,7.66667,-4,7,-0.444444,151.143,86.5341,"false"
9,1,0,7,33,15,3.66667,27,12,3,6,6,0.666667,335.286,188.078,"false"
2,0,0,2,2,2,1,3,3,1.5,-1,0,-0.5,98,63.8571,"false"
2,0,0,2,3,3,1.5,3,3,1.5,0,0,0,105.857,69.7143,"false"
2,0,0,1,0,0,0,0,0,0,0,0,0,258.571,0,"false"
2,0,0,2,31,31,15.5,32,32,16,-1,0,-0.5,55.1429,21,"false"
3,0,0,2,12,11,4,21,20,7,-9,0,-3,158.286,113.893,"true"
3,0,0,2,24,23,8,46,45,15.3333,-22,0,-7.33333,84.8571,46.6964,"false"
80,3,0,9,2065,553,25.8125,1302,409,16.275,763,545,9.5375,227.429,146.08,"true"
22,1,0,8,386,175,17.5455,265,150,12.0455,121,31,5.5,335.286,93.1862,"false"
2,1,0,1,21,21,10.5,28,28,14,-7,0,-3.5,76.2857,42.1429,"false"
3,0,0,3,5,4,1.66667,10,9,3.33333,-5,0,-1.66667,133.571,79.1714,"false"
20,1,0,6,157,43,7.85,138,31,6.9,19,16,0.95,335.286,143.175,"false"
2,0,0,2,19,19,9.5,20,20,10,-1,0,-0.5,183.857,148,"false"
6,0,0,2,25,17,4.16667,31,22,5.16667,-6,1,-1,104.143,52.24,"false"
1,0,0,1,0,0,0,0,0,0,0,0,0,102,0,"false"
1,0,0,1,0,0,0,0,0,0,0,0,0,33.1429,0,"false"
3,0,0,2,219,160,73,92,59,30.6667,127,127,42.3333,41.1429,2.70385,"true"
4,0,0,3,6,3,1.5,10,4,2.5,-4,0,-1,183.857,133,"false"
23,1,0,7,152,37,6.6087,105,25,4.56522,47,27,2.04348,333.286,63.688,"false"
22,0,0,6,140,55,6.36364,192,75,8.72727,-52,20,-2.36364,240.714,65.802,"false"
18,1,0,7,113,52,6.27778,117,49,6.5,-4,4,-0.222222,335.286,194.853,"false"
6,0,0,3,226,103,37.6667,13,11,2.16667,213,103,35.5,151.143,9.64855,"false"
14,0,0,4,25,10,1.78571,17,4,1.21429,8,10,0.571429,205.571,61.2229,"false"
5,0,1,2,10,6,2,27,17,5.4,-17,0,-3.4,108.143,56.7714,"false"
3,0,0,1,49,41,16.3333,28,19,9.33333,21,22,7,40.5714,0.795918,"false"
1,0,0,1,0,0,0,0,0,0,0,0,0,34.2857,0,"false"
23,0,0,5,397,109,17.2609,418,109,18.1739,-21,66,-0.913043,263.429,47.1749,"false"
2,0,0,2,35,35,17.5,48,48,24,-13,0,-6.5,94.4286,60.2857,"false"
23,1,0,4,163,34,7.08696,127,54,5.52174,36,25,1.56522,148.429,48.9246,"false"
16,0,0,3,148,50,9.25,282,84,17.625,-134,47,-8.375,158.286,38.2403,"true"
4,0,0,1,27,13,6.75,16,14,4,11,13,2.75,49.4286,7.41799,"false"
5,0,0,3,20,10,4,24,13,4.8,-4,2,-0.8,70.2857,17.4214,"false"
8,0,0,6,20,6,2.5,25,10,3.125,-5,2,-0.625,227,86.3571,"false"
7,0,1,2,83,30,11.8571,43,33,6.14286,40,29,5.71429,108.143,44.6747,"false"
17,0,0,4,293,116,17.2353,50,23,2.94118,243,116,14.2941,156.429,17.4651,"false"
23,1,0,4,680,237,29.5652,186,95,8.08696,494,237,21.4783,146.857,6.12353,"true"
4,0,0,2,35,19,8.75,37,26,9.25,-2,5,-0.5,55.1429,11.4,"false"
20,0,0,4,108,22,5.4,185,67,9.25,-77,10,-3.85,251.286,126.934,"false"
14,1,0,7,48,11,3.42857,36,8,2.57143,12,8,0.857143,335.286,100.851,"false"
4,0,0,3,8,4,2,11,8,2.75,-3,2,-0.75,144.857,53.4107,"true"
9,0,0,3,55,27,6.11111,61,38,6.77778,-6,3,-0.666667,133.571,57.3299,"false"
3,0,0,2,31,17,10.3333,35,31,11.6667,-4,10,-1.33333,110.143,58.7097,"false"
52,3,0,6,1277,257,24.5577,780,192,15,497,255,9.55769,189.286,41.6796,"false"
10,0,0,4,127,49,12.7,81,31,8.1,46,22,4.6,154,90.6063,"false"
72,9,2,4,1919,391,26.6528,2193,584,30.4583,-274,70,-3.80556,133.571,38.463,"false"
6,0,0,3,75,38,12.5,39,18,6.5,36,24,6,104.429,41.0876,"true"
2,0,1,2,2,2,1,2,2,1,0,0,0,95.5714,58.5714,"false"
19,1,0,7,251,136,13.2105,211,127,11.1053,40,21,2.10526,335.286,127.428,"false"
16,1,0,7,150,28,9.375,66,22,4.125,84,26,5.25,335.286,184.894,"false"
6,0,0,2,13,6,2.16667,104,85,17.3333,-91,1,-15.1667,98,43.8022,"false"
23,0,0,4,610,185,26.5217,358,140,15.5652,252,84,10.9565,104.143,26.034,"false"
4,0,0,2,16,10,4,18,12,4.5,-2,0,-0.5,104.857,47.3393,"false"
4,0,0,2,14,9,3.5,16,11,4,-2,0,-0.5,104.857,49.0102,"false"
3,0,0,3,11,10,3.66667,2,2,0.666667,9,10,3,189.571,18.1558,"false"
6,0,0,3,54,14,9,30,18,5,24,13,4,111.857,63.4286,"false"
6,0,0,3,74,35,12.3333,65,31,10.8333,9,19,1.5,98.8571,23.8263,"false"
5,0,0,1,7,2,1.4,16,14,3.2,-9,2,-1.8,29.2857,1.02041,"false"
1,0,0,1,0,0,0,0,0,0,0,0,0,28.4286,0,"false"
8,0,0,2,57,25,7.125,52,33,6.5,5,9,0.625,104.429,48.3183,"true"
4,0,0,2,29,24,7.25,40,35,10,-11,0,-2.75,104.857,60.2364,"false"
16,0,0,4,277,48,17.3125,186,68,11.625,91,24,5.6875,104.857,14.4332,"false"
13,0,0,3,82,40,6.30769,204,159,15.6923,-122,5,-9.38461,133.571,97.2857,"false"
1,0,0,1,0,0,0,0,0,0,0,0,0,33,0,"false"
35,1,0,8,386,132,11.0286,357,136,10.2,29,82,0.828571,313.571,65.3164,"false"
7,0,0,4,35,12,5,26,19,3.71429,9,10,1.28571,201.286,89.0939,"false"
6,0,0,4,40,11,6.66667,44,29,7.33333,-4,11,-0.666667,127.429,22.9786,"false"
3,0,1,1,14,10,4.66667,4,4,1.33333,10,10,3.33333,45.8571,5.4898,"false"
35,1,1,8,185,28,5.28571,178,34,5.08571,7,20,0.2,335.286,138.999,"false"
17,2,1,4,615,162,36.1765,302,123,17.7647,313,98,18.4118,127,39.7285,"true"
5,0,1,3,40,37,8,66,47,13.2,-26,0,-5.2,83,46.0071,"false"
29,1,0,8,122,17,4.2069,91,19,3.13793,31,8,1.06897,335.286,134.643,"false"
6,0,0,4,34,13,5.66667,25,11,4.16667,9,10,1.5,201.286,77.9706,"false"
11,1,0,6,50,19,4.54545,39,18,3.54545,11,6,1,335.286,112.38,"false"
2,0,0,2,1,1,0.5,1,1,0.5,0,0,0,83.4286,49.2857,"false"
17,1,0,7,300,196,17.6471,266,161,15.6471,34,35,2,335.286,137.041,"false"
14,1,1,5,378,120,27,133,64,9.5,245,117,17.5,117.143,24.0718,"false"
6,0,0,3,40,30,6.66667,38,32,6.33333,2,4,0.333333,133.429,75.775,"false"
16,0,0,5,117,38,7.3125,114,38,7.125,3,15,0.1875,188.429,27.619,"false"
20,1,0,7,76,20,3.8,91,29,4.55,-15,8,-0.75,335.286,145.662,"false"
1,0,0,1,0,0,0,0,0,0,0,0,0,33.4286,0,"false"
2,0,0,2,5,5,2.5,1,1,0.5,4,4,2,56.1429,22,"false"
10,1,0,5,127,56,12.7,140,47,14,-13,9,-1.3,331.429,156.585,"false"
5,0,0,3,25,13,5,13,11,2.6,12,12,2.4,144,16.8286,"false"
4,0,0,4,8,5,2,8,6,2,0,1,0,133.571,71.0536,"false"
11,0,0,3,186,51,16.9091,260,132,23.6364,-74,20,-6.72727,137.429,50.4654,"true"
11,1,0,5,59,19,5.36364,87,65,7.90909,-28,10,-2.54545,188.143,41.908,"false"
11,0,0,4,73,33,6.63636,36,13,3.27273,37,31,3.36364,132.286,83.9785,"true"
2,0,1,2,43,43,21.5,79,79,39.5,-36,0,-18,95.5714,58.5714,"false"
16,0,0,4,675,267,42.1875,143,64,8.9375,532,267,33.25,140,8.5219,"true"
3,0,0,2,30,29,10,39,38,13,-9,0,-3,77.1429,41.9429,"false"
2,0,0,2,24,24,12,38,38,19,-14,0,-7,60.1429,26,"true"
4,0,0,2,13,6,3.25,3,2,0.75,10,6,2.5,35.4286,19.8242,"false"
3,0,0,2,24,24,8,59,38,19.6667,-35,0,-11.6667,36.1429,0.285714,"false"
7,0,0,5,16,6,2.28571,19,6,2.71429,-3,1,-0.428571,194,94.9018,"false"
9,1,0,5,58,27,6.44444,29,13,3.22222,29,27,3.22222,306.143,80.4951,"false"
6,0,0,3,203,139,33.8333,157,139,26.1667,46,35,7.66667,43,12.1203,"false"
25,1,0,8,438,158,17.52,320,134,12.8,118,92,4.72,333.143,109.664,"false"
51,3,0,5,1363,341,26.7255,596,81,11.6863,767,341,15.0392,155.714,34.2068,"true"
52,1,0,6,734,92,14.1154,603,112,11.5962,131,67,2.51923,222,104.653,"true"
107,1,1,9,1479,149,13.8224,685,219,6.40187,794,76,7.42056,335.286,188.27,"true"
9,0,0,4,65,28,7.22222,20,6,2.22222,45,25,5,241.714,60.5824,"false"
9,0,0,3,174,114,19.3333,98,89,10.8889,76,114,8.44444,92.8571,1.97455,"false"
6,0,2,1,20,9,3.33333,35,17,5.83333,-15,3,-2.5,52.2857,11,"false"
11,1,0,6,79,42,7.18182,62,18,5.63636,17,27,1.54545,303.571,141.966,"false"
30,1,0,5,381,149,12.7,243,70,8.1,138,79,4.6,226.571,65.7754,"true"
4,0,0,2,17,13,4.25,24,18,6,-7,0,-1.75,97.4286,48.7479,"false"
2,0,0,2,8,8,4,8,8,4,0,0,0,111,74.8571,"false"
9,0,0,3,45,20,5,52,29,5.77778,-7,10,-0.777778,201.286,66.8889,"false"
10,0,1,6,39,12,3.9,34,12,3.4,5,5,0.5,227,92.3993,"false"
7,1,0,6,26,10,3.71429,15,8,2.14286,11,10,1.57143,302.571,102.753,"false"
7,0,0,4,59,21,8.42857,69,41,9.85714,-10,6,-1.42857,201.286,77.1598,"false"
23,0,0,4,1167,803,50.7391,810,687,35.2174,357,803,15.5217,156.571,7.45758,"true"
7,0,0,4,82,44,11.7143,124,75,17.7143,-42,5,-6,188.429,97.1533,"false"
11,0,0,3,38,12,3.45455,147,53,13.3636,-109,2,-9.90909,106,39.1053,"false"
13,1,0,2,271,107,20.8462,39,25,3,232,107,17.8462,92.8571,8.30575,"false"
7,0,0,2,51,24,7.28571,70,45,10,-19,14,-2.71429,158.286,23.1317,"false"
2,0,0,1,0,0,0,0,0,0,0,0,0,258.571,0,"false"
20,0,1,3,530,105,26.5,411,93,20.55,119,37,5.95,84.5714,30.0156,"false"
1,0,0,1,0,0,0,0,0,0,0,0,0,28.4286,0,"false"
13,0,0,6,70,21,5.38462,45,20,3.46154,25,16,1.92308,225.286,73.3408,"false"
2,0,1,2,2,2,1,2,2,1,0,0,0,95.5714,58.5714,"false"
7,0,0,4,40,13,5.71429,39,23,5.57143,1,10,0.142857,191.143,48.3429,"false"
9,0,0,2,44,18,4.88889,65,29,7.22222,-21,12,-2.33333,99.2857,40.9416,"false"
41,3,1,6,1334,311,32.5366,565,263,13.7805,769,294,18.7561,227.429,131.568,"true"
8,0,0,4,22,10,2.75,23,12,2.875,-1,10,-0.125,227.429,54.9675,"false"
11,0,0,2,889,310,80.8182,100,78,9.09091,789,310,71.7273,176.571,40.8758,"false"
6,0,0,3,55,23,9.16667,32,20,5.33333,23,21,3.83333,102,43.9558,"false"
2,0,0,2,1,1,0.5,2,2,1,-1,0,-0.5,69,32.8571,"false"
4,0,1,3,46,34,11.5,66,64,16.5,-20,10,-5,95.5714,52.0186,"false"
16,1,0,5,160,42,10,96,45,6,64,30,4,227.429,107.09,"false"
5,0,2,1,13,6,2.6,34,26,6.8,-21,3,-4.2,52.2857,11.9231,"false"
6,0,0,3,27,15,4.5,18,12,3,9,11,1.5,147.571,38.5979,"false"
4,1,0,2,19,13,4.75,12,10,3,7,12,1.75,89.1429,18.3383,"false"
85,4,2,9,1670,342,19.6471,1336,245,15.7176,334,144,3.92941,335.286,136.951,"false"
26,0,1,5,724,238,27.8462,153,71,5.88462,571,238,21.9615,151.143,24.0201,"false"
10,0,0,5,100,68,10,156,121,15.6,-56,0,-5.6,335.286,176.006,"true"
8,0,0,4,42,16,5.25,20,6,2.5,22,11,2.75,227.429,94.6599,"false"
9,0,0,4,31,12,3.44444,42,19,4.66667,-11,3,-1.22222,84.5714,14.0829,"false"
6,0,3,1,13,5,2.16667,71,48,11.8333,-58,3,-9.66667,52.2857,13.1538,"false"
9,0,1,5,75,44,8.33333,49,36,5.44444,26,39,2.88889,182,135.33,"false"
13,1,0,7,43,11,3.30769,31,6,2.38462,12,6,0.923077,302.571,90.2492,"false"
29,1,0,6,91,15,3.13793,93,18,3.2069,-2,8,-0.0689655,240.714,86.9482,"true"
23,0,0,8,147,38,6.3913,132,50,5.73913,15,15,0.652174,227.429,114.988,"true"
12,1,0,6,109,42,9.08333,77,42,6.41667,32,42,2.66667,333.143,79.9371,"false"
7,0,0,4,90,67,12.8571,113,94,16.1429,-23,5,-3.28571,133.571,82.3413,"true"
40,1,1,9,442,203,11.05,356,121,8.9,86,82,2.15,335.286,115.056,"false"
16,0,0,5,179,97,11.1875,51,41,3.1875,128,97,8,144.857,80.2315,"false"
31,1,0,5,312,74,10.0645,269,53,8.67742,43,21,1.3871,227.429,73.7633,"false"
8,0,0,4,335,221,41.875,175,65,21.875,160,169,20,110.857,20.8367,"true"
7,0,0,5,15,6,2.14286,18,5,2.57143,-3,1,-0.428571,194,90.5714,"false"
17,0,0,4,554,185,32.5882,130,82,7.64706,424,185,24.9412,140,20.6235,"true"
2,0,0,1,10,10,5,0,0,0,10,10,5,131.857,0.428571,"false"
64,3,3,6,2814,491,43.9687,956,256,14.9375,1858,491,29.0313,149.143,29.6997,"true"
10,1,0,7,39,14,3.9,27,8,2.7,12,6,1.2,335.286,176.245,"false"
18,2,0,7,177,74,9.83333,128,65,7.11111,49,25,2.72222,335.286,111.533,"false"
20,6,1,3,413,112,20.65,373,223,18.65,40,112,2,152,24.4732,"false"
5,0,0,4,15,8,3,8,6,1.6,7,7,1.4,128.143,47.2,"false"
16,0,0,7,145,24,9.0625,111,24,6.9375,34,21,2.125,241,84.1744,"false"
3,0,0,2,12,10,4,4,4,1.33333,8,10,2.66667,125.286,16.9762,"false"
9,0,0,4,159,75,17.6667,197,72,21.8889,-38,9,-4.22222,194.571,44.8239,"false"
5,0,0,4,22,19,4.4,33,30,6.6,-11,0,-2.2,118,76.8896,"false"
36,1,0,9,337,80,9.36111,186,45,5.16667,151,65,4.19444,335.286,171.594,"false"
4,0,0,2,22,21,5.5,22,21,5.5,0,21,0,99.2857,17.6104,"false"
2,0,0,2,4,4,2,4,4,2,0,0,0,183.857,148,"false"
1,0,0,1,0,0,0,0,0,0,0,0,0,59,0,"false"
34,0,0,6,852,233,25.0588,806,226,23.7059,46,55,1.35294,240.714,29.4946,"true"
7,0,0,4,41,10,5.85714,21,11,3,20,10,2.85714,188.429,58.5575,"false"
49,2,0,9,1329,267,27.1224,976,327,19.9184,353,202,7.20408,227.429,119.445,"false"
20,0,0,5,93,16,4.65,84,26,4.2,9,10,0.45,227.429,82.0061,"false"
12,1,0,7,86,28,7.16667,54,19,4.5,32,12,2.66667,335.286,109.752,"false"
16,1,0,4,658,279,41.125,48,37,3,610,279,38.125,151.143,13.6928,"false"
5,0,0,1,39,34,7.8,7,3,1.4,32,32,6.4,29.2857,8.90476,"true"
10,0,0,3,56,24,5.6,41,18,4.1,15,15,1.5,158,39.2934,"false"
36,2,0,8,330,79,9.16667,241,67,6.69444,89,35,2.47222,335.286,157.189,"true"
28,1,0,7,822,269,29.3571,787,332,28.1071,35,196,1.25,335.286,96.9082,"false"
4,0,0,2,9,4,2.25,10,5,2.5,-1,0,-0.25,56.4286,9.90476,"false"
2,0,1,2,2,2,1,2,2,1,0,0,0,95.5714,58.5714,"false"
5,0,0,3,18,8,3.6,15,9,3,3,5,0.6,183.857,93.6032,"false"
22,2,0,8,134,40,6.09091,88,39,4,46,36,2.09091,258.857,136.453,"false"
3,0,1,1,22,12,7.33333,18,18,6,4,10,1.33333,45.8571,7.75325,"false"
10,0,0,3,414,187,41.4,97,25,9.7,317,187,31.7,59.5714,1.77812,"false"
3,0,0,2,4,4,1.33333,0,0,0,4,4,1.33333,381,0.571429,"false"
4,0,1,3,29,23,7.25,6,5,1.5,23,23,5.75,104.429,16.1872,"true"
7,0,0,5,21,10,3,11,4,1.57143,10,10,1.42857,227.429,52.6327,"false"
124,3,1,8,1505,238,12.1371,1597,287,12.879,-92,35,-0.741935,335.286,110.56,"true"
49,1,1,5,461,124,9.40816,584,223,11.9184,-123,112,-2.5102,240.714,102.725,"false"
8,0,0,3,127,48,15.875,34,17,4.25,93,48,11.625,158.143,18.2104,"false"
14,4,0,4,141,40,10.0714,107,33,7.64286,34,28,2.42857,129.429,22.9139,"false"
20,0,0,2,293,97,14.65,138,70,6.9,155,91,7.75,99.2857,22.1409,"false"
2,0,0,2,17,17,8.5,31,31,15.5,-14,0,-7,98,63.8571,"false"
3,0,0,2,13,9,4.33333,10,9,3.33333,3,3,1,85.2857,52.7033,"false"
16,1,0,7,64,13,4,43,11,2.6875,21,10,1.3125,302.571,99.4174,"false"
4,0,0,2,13,10,3.25,20,19,5,-7,10,-1.75,118,46.5604,"false"
5,0,0,3,35,11,7,28,12,5.6,7,10,1.4,133.571,47.2612,"false"
8,0,0,5,110,87,13.75,57,30,7.125,53,57,6.625,335.286,203.332,"false"
2,0,1,2,2,2,1,1,1,0.5,1,1,0.5,95.5714,58.5714,"false"
2,0,0,2,6,6,3,7,7,3.5,-1,0,-0.5,96,59.8571,"false"
